Entity,Code,Year,Age of electoral democracy
Rwanda,RWA,1958,non-electoral autocracy
Rwanda,RWA,1959,non-electoral autocracy
Rwanda,RWA,1960,non-electoral autocracy
Rwanda,RWA,1961,multi-party autocracy without elected executive
Rwanda,RWA,1962,multi-party autocracy
Rwanda,RWA,1963,multi-party autocracy
Rwanda,RWA,1964,multi-party autocracy
Rwanda,RWA,1965,one-party autocracy
Rwanda,RWA,1966,one-party autocracy
Rwanda,RWA,1967,one-party autocracy
Rwanda,RWA,1968,one-party autocracy
Rwanda,RWA,1969,one-party autocracy
Rwanda,RWA,1970,one-party autocracy
Rwanda,RWA,1971,one-party autocracy
Rwanda,RWA,1972,one-party autocracy
Rwanda,RWA,1973,non-electoral autocracy
Rwanda,RWA,1974,non-electoral autocracy
Rwanda,RWA,1975,non-electoral autocracy
Rwanda,RWA,1976,non-electoral autocracy
Rwanda,RWA,1977,non-electoral autocracy
Rwanda,RWA,1978,one-party autocracy
Rwanda,RWA,1979,one-party autocracy
Rwanda,RWA,1980,one-party autocracy
Rwanda,RWA,1981,one-party autocracy
Rwanda,RWA,1982,one-party autocracy
Rwanda,RWA,1983,one-party autocracy
Rwanda,RWA,1984,one-party autocracy
Rwanda,RWA,1985,one-party autocracy
Rwanda,RWA,1986,one-party autocracy
Rwanda,RWA,1987,one-party autocracy
Rwanda,RWA,1988,one-party autocracy
Rwanda,RWA,1989,one-party autocracy
Rwanda,RWA,1990,one-party autocracy
Rwanda,RWA,1991,one-party autocracy
Rwanda,RWA,1992,one-party autocracy
Rwanda,RWA,1993,one-party autocracy
Rwanda,RWA,1994,non-electoral autocracy
Rwanda,RWA,1995,non-electoral autocracy
Rwanda,RWA,1996,non-electoral autocracy
Rwanda,RWA,1997,non-electoral autocracy
Rwanda,RWA,1998,non-electoral autocracy
Rwanda,RWA,1999,non-electoral autocracy
Rwanda,RWA,2000,non-electoral autocracy
Rwanda,RWA,2001,one-party autocracy
Rwanda,RWA,2002,one-party autocracy
Rwanda,RWA,2003,multi-party autocracy
Rwanda,RWA,2004,multi-party autocracy
Rwanda,RWA,2005,multi-party autocracy
Rwanda,RWA,2006,multi-party autocracy
Rwanda,RWA,2007,multi-party autocracy
Rwanda,RWA,2008,multi-party autocracy
Rwanda,RWA,2009,multi-party autocracy
Rwanda,RWA,2010,multi-party autocracy
Rwanda,RWA,2011,multi-party autocracy
Rwanda,RWA,2012,multi-party autocracy
Rwanda,RWA,2013,multi-party autocracy
Rwanda,RWA,2014,multi-party autocracy
Rwanda,RWA,2015,multi-party autocracy
Rwanda,RWA,2016,multi-party autocracy
Rwanda,RWA,2017,multi-party autocracy
Rwanda,RWA,2018,multi-party autocracy
Rwanda,RWA,2019,multi-party autocracy
Rwanda,RWA,2020,multi-party autocracy
Rwanda,RWA,2021,multi-party autocracy
Rwanda,RWA,2022,multi-party autocracy
Rwanda,RWA,2023,multi-party autocracy
Rwanda,RWA,2024,multi-party autocracy
Saint Kitts and Nevis,KNA,1937,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1938,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1939,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1940,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1941,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1942,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1943,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1944,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1945,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1946,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1947,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1948,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1949,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1950,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1951,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1952,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1953,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1954,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1955,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1956,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1957,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1958,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1959,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1960,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1961,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1962,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1963,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1964,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1965,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1966,multi-party autocracy without elected executive
Saint Kitts and Nevis,KNA,1967,1
Saint Kitts and Nevis,KNA,1968,2
Saint Kitts and Nevis,KNA,1969,3
Saint Kitts and Nevis,KNA,1970,4
Saint Kitts and Nevis,KNA,1971,5
Saint Kitts and Nevis,KNA,1972,6
Saint Kitts and Nevis,KNA,1973,7
Saint Kitts and Nevis,KNA,1974,8
Saint Kitts and Nevis,KNA,1975,9
Saint Kitts and Nevis,KNA,1976,10
Saint Kitts and Nevis,KNA,1977,11
Saint Kitts and Nevis,KNA,1978,12
Saint Kitts and Nevis,KNA,1979,13
Saint Kitts and Nevis,KNA,1980,14
Saint Kitts and Nevis,KNA,1981,15
Saint Kitts and Nevis,KNA,1982,16
Saint Kitts and Nevis,KNA,1983,17
Saint Kitts and Nevis,KNA,1984,18
Saint Kitts and Nevis,KNA,1985,19
Saint Kitts and Nevis,KNA,1986,20
Saint Kitts and Nevis,KNA,1987,21
Saint Kitts and Nevis,KNA,1988,22
Saint Kitts and Nevis,KNA,1989,23
Saint Kitts and Nevis,KNA,1990,24
Saint Kitts and Nevis,KNA,1991,25
Saint Kitts and Nevis,KNA,1992,26
Saint Kitts and Nevis,KNA,1993,27
Saint Kitts and Nevis,KNA,1994,28
Saint Kitts and Nevis,KNA,1995,29
Saint Kitts and Nevis,KNA,1996,30
Saint Kitts and Nevis,KNA,1997,31
Saint Kitts and Nevis,KNA,1998,32
Saint Kitts and Nevis,KNA,1999,33
Saint Kitts and Nevis,KNA,2000,34
Saint Kitts and Nevis,KNA,2001,35
Saint Kitts and Nevis,KNA,2002,36
Saint Kitts and Nevis,KNA,2003,37
Saint Kitts and Nevis,KNA,2004,38
Saint Kitts and Nevis,KNA,2005,39
Saint Kitts and Nevis,KNA,2006,40
Saint Kitts and Nevis,KNA,2007,41
Saint Kitts and Nevis,KNA,2008,42
Saint Kitts and Nevis,KNA,2009,43
Saint Kitts and Nevis,KNA,2010,44
Saint Kitts and Nevis,KNA,2011,45
Saint Kitts and Nevis,KNA,2012,46
Saint Kitts and Nevis,KNA,2013,47
Saint Kitts and Nevis,KNA,2014,48
Saint Kitts and Nevis,KNA,2015,49
Saint Kitts and Nevis,KNA,2016,50
Saint Kitts and Nevis,KNA,2017,51
Saint Kitts and Nevis,KNA,2018,52
Saint Kitts and Nevis,KNA,2019,53
Saint Kitts and Nevis,KNA,2020,54
Saint Kitts and Nevis,KNA,2021,55
Saint Kitts and Nevis,KNA,2022,56
Saint Kitts and Nevis,KNA,2023,57
Saint Kitts and Nevis,KNA,2024,58
Saint Lucia,LCA,1951,multi-party autocracy without elected executive
Saint Lucia,LCA,1952,multi-party autocracy without elected executive
Saint Lucia,LCA,1953,multi-party autocracy without elected executive
Saint Lucia,LCA,1954,multi-party autocracy without elected executive
Saint Lucia,LCA,1955,multi-party autocracy without elected executive
Saint Lucia,LCA,1956,multi-party autocracy without elected executive
Saint Lucia,LCA,1957,multi-party autocracy without elected executive
Saint Lucia,LCA,1958,multi-party autocracy without elected executive
Saint Lucia,LCA,1959,multi-party autocracy without elected executive
Saint Lucia,LCA,1960,multi-party autocracy without elected executive
Saint Lucia,LCA,1961,multi-party autocracy without elected executive
Saint Lucia,LCA,1962,multi-party autocracy without elected executive
Saint Lucia,LCA,1963,multi-party autocracy without elected executive
Saint Lucia,LCA,1964,multi-party autocracy without elected executive
Saint Lucia,LCA,1965,multi-party autocracy without elected executive
Saint Lucia,LCA,1966,multi-party autocracy without elected executive
Saint Lucia,LCA,1967,1
Saint Lucia,LCA,1968,2
Saint Lucia,LCA,1969,3
Saint Lucia,LCA,1970,4
Saint Lucia,LCA,1971,5
Saint Lucia,LCA,1972,6
Saint Lucia,LCA,1973,7
Saint Lucia,LCA,1974,8
Saint Lucia,LCA,1975,9
Saint Lucia,LCA,1976,10
Saint Lucia,LCA,1977,11
Saint Lucia,LCA,1978,12
Saint Lucia,LCA,1979,13
Saint Lucia,LCA,1980,14
Saint Lucia,LCA,1981,15
Saint Lucia,LCA,1982,16
Saint Lucia,LCA,1983,17
Saint Lucia,LCA,1984,18
Saint Lucia,LCA,1985,19
Saint Lucia,LCA,1986,20
Saint Lucia,LCA,1987,21
Saint Lucia,LCA,1988,22
Saint Lucia,LCA,1989,23
Saint Lucia,LCA,1990,24
Saint Lucia,LCA,1991,25
Saint Lucia,LCA,1992,26
Saint Lucia,LCA,1993,27
Saint Lucia,LCA,1994,28
Saint Lucia,LCA,1995,29
Saint Lucia,LCA,1996,30
Saint Lucia,LCA,1997,31
Saint Lucia,LCA,1998,32
Saint Lucia,LCA,1999,33
Saint Lucia,LCA,2000,34
Saint Lucia,LCA,2001,35
Saint Lucia,LCA,2002,36
Saint Lucia,LCA,2003,37
Saint Lucia,LCA,2004,38
Saint Lucia,LCA,2005,39
Saint Lucia,LCA,2006,40
Saint Lucia,LCA,2007,41
Saint Lucia,LCA,2008,42
Saint Lucia,LCA,2009,43
Saint Lucia,LCA,2010,44
Saint Lucia,LCA,2011,45
Saint Lucia,LCA,2012,46
Saint Lucia,LCA,2013,47
Saint Lucia,LCA,2014,48
Saint Lucia,LCA,2015,49
Saint Lucia,LCA,2016,50
Saint Lucia,LCA,2017,51
Saint Lucia,LCA,2018,52
Saint Lucia,LCA,2019,53
Saint Lucia,LCA,2020,54
Saint Lucia,LCA,2021,55
Saint Lucia,LCA,2022,56
Saint Lucia,LCA,2023,57
Saint Lucia,LCA,2024,58
Saint Vincent and the Grenadines,VCT,1951,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1952,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1953,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1954,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1955,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1956,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1957,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1958,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1959,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1960,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1961,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1962,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1963,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1964,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1965,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1966,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1967,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1968,multi-party autocracy without elected executive
Saint Vincent and the Grenadines,VCT,1969,1
Saint Vincent and the Grenadines,VCT,1970,2
Saint Vincent and the Grenadines,VCT,1971,3
Saint Vincent and the Grenadines,VCT,1972,4
Saint Vincent and the Grenadines,VCT,1973,5
Saint Vincent and the Grenadines,VCT,1974,6
Saint Vincent and the Grenadines,VCT,1975,7
Saint Vincent and the Grenadines,VCT,1976,8
Saint Vincent and the Grenadines,VCT,1977,9
Saint Vincent and the Grenadines,VCT,1978,10
Saint Vincent and the Grenadines,VCT,1979,11
Saint Vincent and the Grenadines,VCT,1980,12
Saint Vincent and the Grenadines,VCT,1981,13
Saint Vincent and the Grenadines,VCT,1982,14
Saint Vincent and the Grenadines,VCT,1983,15
Saint Vincent and the Grenadines,VCT,1984,16
Saint Vincent and the Grenadines,VCT,1985,17
Saint Vincent and the Grenadines,VCT,1986,18
Saint Vincent and the Grenadines,VCT,1987,19
Saint Vincent and the Grenadines,VCT,1988,20
Saint Vincent and the Grenadines,VCT,1989,21
Saint Vincent and the Grenadines,VCT,1990,22
Saint Vincent and the Grenadines,VCT,1991,23
Saint Vincent and the Grenadines,VCT,1992,24
Saint Vincent and the Grenadines,VCT,1993,25
Saint Vincent and the Grenadines,VCT,1994,26
Saint Vincent and the Grenadines,VCT,1995,27
Saint Vincent and the Grenadines,VCT,1996,28
Saint Vincent and the Grenadines,VCT,1997,29
Saint Vincent and the Grenadines,VCT,1998,30
Saint Vincent and the Grenadines,VCT,1999,31
Saint Vincent and the Grenadines,VCT,2000,32
Saint Vincent and the Grenadines,VCT,2001,33
Saint Vincent and the Grenadines,VCT,2002,34
Saint Vincent and the Grenadines,VCT,2003,35
Saint Vincent and the Grenadines,VCT,2004,36
Saint Vincent and the Grenadines,VCT,2005,37
Saint Vincent and the Grenadines,VCT,2006,38
Saint Vincent and the Grenadines,VCT,2007,39
Saint Vincent and the Grenadines,VCT,2008,40
Saint Vincent and the Grenadines,VCT,2009,41
Saint Vincent and the Grenadines,VCT,2010,42
Saint Vincent and the Grenadines,VCT,2011,43
Saint Vincent and the Grenadines,VCT,2012,44
Saint Vincent and the Grenadines,VCT,2013,45
Saint Vincent and the Grenadines,VCT,2014,46
Saint Vincent and the Grenadines,VCT,2015,47
Saint Vincent and the Grenadines,VCT,2016,48
Saint Vincent and the Grenadines,VCT,2017,49
Saint Vincent and the Grenadines,VCT,2018,50
Saint Vincent and the Grenadines,VCT,2019,51
Saint Vincent and the Grenadines,VCT,2020,52
Saint Vincent and the Grenadines,VCT,2021,53
Saint Vincent and the Grenadines,VCT,2022,54
Saint Vincent and the Grenadines,VCT,2023,55
Saint Vincent and the Grenadines,VCT,2024,56
Samoa,WSM,1902,non-electoral autocracy
Samoa,WSM,1903,non-electoral autocracy
Samoa,WSM,1904,non-electoral autocracy
Samoa,WSM,1905,non-electoral autocracy
Samoa,WSM,1906,non-electoral autocracy
Samoa,WSM,1907,non-electoral autocracy
Samoa,WSM,1908,non-electoral autocracy
Samoa,WSM,1909,non-electoral autocracy
Samoa,WSM,1910,non-electoral autocracy
Samoa,WSM,1911,non-electoral autocracy
Samoa,WSM,1912,non-electoral autocracy
Samoa,WSM,1913,non-electoral autocracy
Samoa,WSM,1914,non-electoral autocracy
Samoa,WSM,1915,non-electoral autocracy
Samoa,WSM,1916,non-electoral autocracy
Samoa,WSM,1917,non-electoral autocracy
Samoa,WSM,1918,non-electoral autocracy
Samoa,WSM,1919,non-electoral autocracy
Samoa,WSM,1920,non-electoral autocracy
Samoa,WSM,1921,non-electoral autocracy
Samoa,WSM,1922,non-electoral autocracy
Samoa,WSM,1923,non-electoral autocracy
Samoa,WSM,1924,multi-party autocracy without elected executive
Samoa,WSM,1925,multi-party autocracy without elected executive
Samoa,WSM,1926,multi-party autocracy without elected executive
Samoa,WSM,1927,multi-party autocracy without elected executive
Samoa,WSM,1928,multi-party autocracy without elected executive
Samoa,WSM,1929,multi-party autocracy without elected executive
Samoa,WSM,1930,multi-party autocracy without elected executive
Samoa,WSM,1931,multi-party autocracy without elected executive
Samoa,WSM,1932,multi-party autocracy without elected executive
Samoa,WSM,1933,multi-party autocracy without elected executive
Samoa,WSM,1934,multi-party autocracy without elected executive
Samoa,WSM,1935,multi-party autocracy without elected executive
Samoa,WSM,1936,multi-party autocracy without elected executive
Samoa,WSM,1937,multi-party autocracy without elected executive
Samoa,WSM,1938,multi-party autocracy without elected executive
Samoa,WSM,1939,multi-party autocracy without elected executive
Samoa,WSM,1940,multi-party autocracy without elected executive
Samoa,WSM,1941,multi-party autocracy without elected executive
Samoa,WSM,1942,multi-party autocracy without elected executive
Samoa,WSM,1943,multi-party autocracy without elected executive
Samoa,WSM,1944,multi-party autocracy without elected executive
Samoa,WSM,1945,multi-party autocracy without elected executive
Samoa,WSM,1946,multi-party autocracy without elected executive
Samoa,WSM,1947,multi-party autocracy without elected executive
Samoa,WSM,1948,multi-party autocracy without elected executive
Samoa,WSM,1949,multi-party autocracy without elected executive
Samoa,WSM,1950,multi-party autocracy without elected executive
Samoa,WSM,1951,multi-party autocracy without elected executive
Samoa,WSM,1952,multi-party autocracy without elected executive
Samoa,WSM,1953,multi-party autocracy without elected executive
Samoa,WSM,1954,multi-party autocracy without elected executive
Samoa,WSM,1955,multi-party autocracy without elected executive
Samoa,WSM,1956,multi-party autocracy without elected executive
Samoa,WSM,1957,multi-party autocracy without elected executive
Samoa,WSM,1958,multi-party autocracy without elected executive
Samoa,WSM,1959,multi-party autocracy without elected executive
Samoa,WSM,1960,multi-party autocracy without elected executive
Samoa,WSM,1961,multi-party autocracy without elected executive
Samoa,WSM,1962,exclusive democracy
Samoa,WSM,1963,exclusive democracy
Samoa,WSM,1964,exclusive democracy
Samoa,WSM,1965,exclusive democracy
Samoa,WSM,1966,exclusive democracy
Samoa,WSM,1967,exclusive democracy
Samoa,WSM,1968,exclusive democracy
Samoa,WSM,1969,exclusive democracy
Samoa,WSM,1970,exclusive democracy
Samoa,WSM,1971,exclusive democracy
Samoa,WSM,1972,exclusive democracy
Samoa,WSM,1973,exclusive democracy
Samoa,WSM,1974,exclusive democracy
Samoa,WSM,1975,exclusive democracy
Samoa,WSM,1976,exclusive democracy
Samoa,WSM,1977,exclusive democracy
Samoa,WSM,1978,exclusive democracy
Samoa,WSM,1979,exclusive democracy
Samoa,WSM,1980,exclusive democracy
Samoa,WSM,1981,exclusive democracy
Samoa,WSM,1982,exclusive democracy
Samoa,WSM,1983,exclusive democracy
Samoa,WSM,1984,exclusive democracy
